Episode,Season,Title,Location,Speaker,Context,Text
10,1,What Are Little Girls Made Of?,korby's study,Korby,,"I'm not a computer. Test me. Ask me to solve any, equate, transmit. Christine, Christine, let me prove myself. Does this make such a difference?"
10,1,What Are Little Girls Made Of?,korby's study,Chapel,,"Don't you see, Roger? Everything you've done has proved it isn't you."
10,1,What Are Little Girls Made Of?,korby's study,Korby,,I am Roger Korby!
10,1,What Are Little Girls Made Of?,korby's study,Kirk,,"Then prove it. Give me that phaser gun. If there's any human left in you, give it to me."
10,1,What Are Little Girls Made Of?,korby's study,Korby,,"No. You will never understand. I constructed a perfect being, tested it, proved it. Proved it. Proved it? (hands phaser to Kirk)"
10,1,What Are Little Girls Made Of?,korby's study,Kirk,,"Andrea, give me the weapon."
10,1,What Are Little Girls Made Of?,korby's study,Andrea,,"No. Protect. Protect. (to Korby) To love you. To, to kiss you."
10,1,What Are Little Girls Made Of?,korby's study,Korby,,No. You cannot love. You're not human.
10,1,What Are Little Girls Made Of?,korby's study,Andrea,,Love you. Kiss. (Korby reaches for trigger and disintegrates them both)
10,1,What Are Little Girls Made Of?,korby's study,Spock,,Captain Kirk!
10,1,What Are Little Girls Made Of?,korby's study,Kirk,,"In here, Spock."
10,1,What Are Little Girls Made Of?,korby's study,Spock,,"Captain, are you all right? Nurse? Where's Doctor Korby?"
10,1,What Are Little Girls Made Of?,korby's study,Kirk,,Doctor Korby was never here.
10,1,What Are Little Girls Made Of?,bridge,Chapel,,"Thank you for letting me make the decision, Captain. I'm quite certain I'm doing the right thing. (leaves)"
10,1,What Are Little Girls Made Of?,bridge,Kirk,,"She's staying with the ship. Something bothering you, Mister Spock?"
10,1,What Are Little Girls Made Of?,bridge,Spock,,"Frankly, I was rather dismayed by your use of the term half-breed, Captain. You must admit it is an unsophisticated expression."
10,1,What Are Little Girls Made Of?,bridge,Kirk,,"I'll remember that Mister Spock, the next time I find myself in a similar situation. Steady as we go, helm."
11,1,Dagger Of The Mind,transporter room,Berkeley,,Ready to beam down. Energise. Energise.
11,1,Dagger Of The Mind,transporter room,Kirk,,"Having trouble, gentlemen?"
11,1,Dagger Of The Mind,transporter room,Berkeley,,"I just don't understand the problem, sir."
11,1,Dagger Of The Mind,transporter room,Kirk,,"You're beaming cargo down to a penal colony, Mister Berkeley."
11,1,Dagger Of The Mind,transporter room,Berkeley,,"Their security force field, sir."
11,1,Dagger Of The Mind,transporter room,Kirk,,U.S.S. Enterprise to Tantalus colony.
11,1,Dagger Of The Mind,transporter room,Woman,,Rehab colony. Come in.
11,1,Dagger Of The Mind,transporter room,Kirk,,Request opening in your force field for beaming down of cargo.
11,1,Dagger Of The Mind,transporter room,Woman,,"Enterprise, affirmative. Our security cover is now open."
11,1,Dagger Of The Mind,transporter room,Kirk,,Energise. Any incoming cargo?
11,1,Dagger Of The Mind,transporter room,Berkeley,,"Just one item, sir. Some research material bound for the Central Bureau of Penology at Stockholm."
11,1,Dagger Of The Mind,transporter room,Woman,,Tantalus cargo ready to beam up.
11,1,Dagger Of The Mind,transporter room,Kirk,,"Oh, Mister Berkeley, you might refamiliarise yourself with the manual on penal colony procedures."
11,1,Dagger Of The Mind,transporter room,Berkeley,,"Immediately, sir."
11,1,Dagger Of The Mind,transporter room,Kirk,,I think you can take the time to lock this up first.
11,1,Dagger Of The Mind,transporter room,Berkeley,,"I'll get a vault assignment. (leaves. The box opens, a man climbs out and attacks the technician)"
11,1,Dagger Of The Mind,transporter room,Narrator,,"Captain's log, stardate 2715.1. Exchanged cargo with penal colony on Tantalus V. I've departed without going ashore."
11,1,Dagger Of The Mind,bridge,Kirk,,I would like to have met Doctor Adams. Have you ever been to a penal colony since they started following his theories?
11,1,Dagger Of The Mind,bridge,Mccoy,,"A cage is a cage, Jim."
11,1,Dagger Of The Mind,bridge,Kirk,,"You're behind the times, Bones. They're more like resort colonies now."
11,1,Dagger Of The Mind,bridge,Uhura,,"Message, Captain. Switching to speaker."
11,1,Dagger Of The Mind,bridge,Woman,,"Tantalus colony to Enterprise. We are unable to locate one of our inmates. This is a potentially violent case. Possibly hidden in the box we beamed up to you. Repeat, unable to locate one of our inmates. This is a potentially violent case."
11,1,Dagger Of The Mind,bridge,Kirk,,Enterprise acknowledging. Stand by. Security alert three.
11,1,Dagger Of The Mind,bridge,Uhura,,"Security alert, condition three. All sections go to alert condition three. We may have an intruder aboard."
11,1,Dagger Of The Mind,corridor,Uhura,,"Repeat, all sections to alert condition three. Intruder aboard."
11,1,Dagger Of The Mind,corridor,Security,"to intruder who has swapped overall with technician) Hey, you from Engineering! (runs","Bridge. Section C, deck fourteen."
11,1,Dagger Of The Mind,bridge,Uhura,,"Captain, section C deck fourteen, reporting trouble. Someone in Engineering uniform."
11,1,Dagger Of The Mind,bridge,Kirk,,"Security control, this is the Bridge. Come in."
11,1,Dagger Of The Mind,bridge,Spock,,"I have them, Captain. Closing off deck fourteen, search in progress."
11,1,Dagger Of The Mind,corridor,Uhura,,"Security alert, condition three. (intruder jumps one of the security men) Approximately six foot four male, early forties. Approach with caution. This man's extremely dangerous."
11,1,Dagger Of The Mind,bridge,Uhura,,"Repeat, approach with extreme caution. Bridge out."
11,1,Dagger Of The Mind,bridge,Spock,,"Negative in the deck area, Captain. He may have gotten out. Expanding search to adjoining sections."
11,1,Dagger Of The Mind,bridge,Kirk,,Enterprise to Tantalus colony.
11,1,Dagger Of The Mind,bridge,Adams,,Tantalus colony. Adams here.
11,1,Dagger Of The Mind,bridge,Kirk,,Doctor Adams? This is Captain Kirk. It appears we may have an inmate of yours aboard the ship.
11,1,Dagger Of The Mind,bridge,Uhura,,"Transporter crewman found unconscious, Captain. Cargo case open and empty."
11,1,Dagger Of The Mind,bridge,Kirk,,"Make that definite, Doctor. He's aboard."
11,1,Dagger Of The Mind,bridge,Adams,,"Terribly sorry, Captain. I take all the blame. Let me repeat, he's clever as well as extremely violent. Take all possible precautions."
11,1,Dagger Of The Mind,bridge,Kirk,,"We'll keep you posted, Doctor. Kirk out."
11,1,Dagger Of The Mind,bridge,Spock,,"Interesting. Your Earth people glorify organised violence for forty centuries, but you imprison those who employ it privately."
11,1,Dagger Of The Mind,bridge,Mccoy,,"And, of course, your people found an answer."
11,1,Dagger Of The Mind,bridge,Spock,,"We disposed of emotion, Doctor. Where there is no emotion there is no motive for violence."
11,1,Dagger Of The Mind,bridge,Gelder,,Where's the captain? Which one of you is the captain?
11,1,Dagger Of The Mind,bridge,Kirk,,I'm Captain Kirk.
11,1,Dagger Of The Mind,bridge,Gelder,,My name is Van Gelder. I want asylum.
11,1,Dagger Of The Mind,bridge,Kirk,,At gunpoint?
11,1,Dagger Of The Mind,bridge,Gelder,,"I want your promise first, your word that you won't take me back there, to Tantalus."
11,1,Dagger Of The Mind,bridge,Kirk,,No promises. Give me the weapon.
11,1,Dagger Of The Mind,bridge,Gelder,,"No! No. No, I'm not going back! I'll disable your vessel first. You choose, Captain. I'll destroy your control panel."
11,1,Dagger Of The Mind,bridge,,Gelder is distracted and Spock neck-pinches him,
11,1,Dagger Of The Mind,bridge,Kirk,,Take him to Sickbay. Reverse course. Head back for Tantalus colony.
11,1,Dagger Of The Mind,sickbay,Mccoy,,"Abnormal, of course, but it's not schizophrenia, tissue damage, or any condition I'm acquainted with, Jim. And you know after getting him here, it took almost a triple dose of sedative to put him under."
11,1,Dagger Of The Mind,sickbay,Kirk,,Your report said he was quite talkative.
11,1,Dagger Of The Mind,sickbay,Mccoy,,"But not very informative. He claimed one thing, then he seemed to forget, and then he'd start to claim something else, but always with just the ring of truth in it. I'd sure like to study this one, Jim."
11,1,Dagger Of The Mind,sickbay,Kirk,,"Not our problem, Bones."
11,1,Dagger Of The Mind,sickbay,Gelder,,"You smart, button-pushing brass hat. Wash your hands of it. Is that your system? You're both quite sure of yourselves, aren't you? Quite expert. Take him back. Let someone else worry about him."
11,1,Dagger Of The Mind,sickbay,Kirk,,What did you say your name was?
11,1,Dagger Of The Mind,sickbay,Gelder,,"My name? My name is Simon Van Gelder. (in great pain) I was the director of, director at the Tantalus colony."
11,1,Dagger Of The Mind,sickbay,Mccoy,,You see what I mean?
11,1,Dagger Of The Mind,sickbay,Gelder,,"I was a graduate of, of. I was assistant to Doctor. I knew. I knew, but they've erased it."
11,1,Dagger Of The Mind,sickbay,Mccoy,,Erased?
11,1,Dagger Of The Mind,sickbay,Gelder,,"Edited, adjusted, subverted me, but I won't forget! I won't forget! You, you're so blind ignorant. You believe I belong back there, don't you? Dead or alive. Well, I won't let you take me back. I'm not going! I'll die first! Do you hear? I'm not going! No! No! No."
11,1,Dagger Of The Mind,bridge,Kirk,,Estimated arrival at Tantalus?
11,1,Dagger Of The Mind,bridge,Spock,,"Fifty seven minutes, thirty seconds, Captain."
11,1,Dagger Of The Mind,bridge,Kirk,,What's so fascinating?
11,1,Dagger Of The Mind,bridge,Spock,,An identification tape from our ship's library on Doctor Simon Van Gelder.
11,1,Dagger Of The Mind,bridge,Kirk,,Doctor Van Gelder?
11,1,Dagger Of The Mind,bridge,Spock,,"Doctor Van Gelder, Captain. No mistake. There's a full ID tape on him."
11,1,Dagger Of The Mind,bridge,Kirk,,Committed to Tantalus colony when?
11,1,Dagger Of The Mind,bridge,Spock,,Assigned there six months ago as Doctor Adams' associate.
11,1,Dagger Of The Mind,bridge,Kirk,,"Ship to surface, Tantalus colony."
11,1,Dagger Of The Mind,bridge,Uhura,,"Hailing frequency's open, sir."
11,1,Dagger Of The Mind,bridge,Kirk,,U.S.S. Enterprise to Tantalus colony.
11,1,Dagger Of The Mind,bridge,Woman,,Tantalus.
11,1,Dagger Of The Mind,bridge,Kirk,,This is Captain Kirk. I'd like to speak to Doctor Adams.
11,1,Dagger Of The Mind,bridge,Woman,,"Stand by, Enterprise."
11,1,Dagger Of The Mind,bridge,Adams,,"Captain Kirk, Doctor Adams here."
11,1,Dagger Of The Mind,bridge,Kirk,,"Doctor Adams, regarding your escaped man"
11,1,Dagger Of The Mind,bridge,Adams,,"Is Doctor Van Gelder all right? And your people, no injuries?"
11,1,Dagger Of The Mind,bridge,Kirk,,"No casualties, sir. This man is Doctor Simon Van Gelder?"
11,1,Dagger Of The Mind,bridge,Adams,,"Yes, of course. You're certain he's all right? We've been very concerned. In the violent state he's in"
11,1,Dagger Of The Mind,bridge,Kirk,,"No harm to him, sir. We thought you might enlighten us as to his condition."
11,1,Dagger Of The Mind,bridge,Adams,,"He'd been doing some experimental work, Captain, an experimental beam we'd hoped might rehabilitate incorrigibles. Van Gelder felt he hadn't the moral right to expose another man to something he hadn't tried on his own person."
11,1,Dagger Of The Mind,bridge,Kirk,,"Tragedy, Doctor."
11,1,Dagger Of The Mind,bridge,Mccoy,,"Jim, that doesn't quite ring true."
11,1,Dagger Of The Mind,bridge,Kirk,,"Er, Doctor Adams, please stand by. Explain."
11,1,Dagger Of The Mind,bridge,Mccoy,,"I don't believe him. I can't explain it, but the more I study that patient"
11,1,Dagger Of The Mind,bridge,Kirk,,"You don't believe him, and you can't explain it. Bones, are you aware that in the last twenty years Doctor Adams has done more to revolutionise, to humanise prisons and the treatment of prisoners than all the rest of humanity had done in forty centuries? I've been to those penal colonies since they've begun following his methods, and they're not cages anymore."
11,1,Dagger Of The Mind,bridge,Mccoy,,Jim
11,1,Dagger Of The Mind,bridge,Kirk,,"They're clean, decent hospitals for sick minds."
11,1,Dagger Of The Mind,bridge,Mccoy,,"Jim, listen!"
11,1,Dagger Of The Mind,bridge,Spock,,"Gentlemen, I suggest you ask Doctor Adams if he wants Van Gelder returned."
11,1,Dagger Of The Mind,bridge,Kirk,,"Doctor Adams, regarding Van Gelder."
11,1,Dagger Of The Mind,bridge,Adams,,"Yes, Captain. May I inquire about your patrol destinations? Are you passing near any hospital facilities superior to ours? I'd like Van Gelder to have the best possible treatment, of course."
